event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_99,99,1846146,16408,16416,27:12.8,27:13.6,27,12,0.8,1,1,left_to_right,1,off_ball_run,9,support,627434,A. Schlegel,15,AM,22810,M. Swanson,19,CF,2337,Chicago RS,-4.05,-20.22,5,wide_right,2,middle_third,False,-0.96,-18.54,4,half_space_right,2,middle_third,False,8_273,16411,2,losing,0,1,122,1,create,9,medium_block,False,False,3.52,28.53,1,forward,False,True,15.72,2,running,5.15,3.55,-1.6,18.2,18.4,22.25,19.36,-2.89,36.8,36.6,-0.2,True,True,1,behind,1,behind,10.16,6.45,6.1,-20.77,5,wide_right,2,middle_third,False,5.45,-19.29,4,half_space_right,2,middle_third,False,True,False,,False,False,0.0041,0.8672,0.9693,True,True,0,False,,,,True,8,8,0,True,True,
1_100,100,1846146,17804,17812,29:32.4,29:33.2,29,32,0.8,1,2,right_to_left,1,off_ball_run,7,pulling_wide,151602,A. Watt,17,RW,817541,C. Dyke,8,RB,2334,Orlando Pride,-7.06,-29.95,5,wide_right,2,middle_third,False,-8.83,-33.73,5,wide_right,2,middle_third,False,8_279,17797,1,winning,1,0,124,1,create,9,medium_block,False,False,4.18,-115.09,4,sideway_right,False,False,,,,16.09,17.47,1.39,9.03,9.2,16.09,18.03,1.94,45.97,45.8,-0.17,False,False,3,ahead,3,ahead,25.5,26.08,-28.52,-16.17,4,half_space_right,1,defensive_third,False,-28.1,-16.15,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0001,0.9731,0.7256,True,True,0,False,,,,True,8,7,-1,True,True,
1_101,101,1846146,18021,18060,29:54.1,29:58.0,29,54,3.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,149882,K. Abello,2,LB,62389,Angelina,12,LM,2334,Orlando Pride,-3.7,24.74,1,wide_left,2,middle_third,False,12.5,17.88,2,half_space_left,2,middle_third,False,8_287,18033,1,winning,1,0,124,1,create,9,medium_block,False,False,20.75,-22.95,1,forward,False,True,19.45,2,running,4.03,5.65,1.62,13.99,21.54,17.69,9.04,-8.65,41.01,33.46,-7.55,True,True,1,behind,3,ahead,10.89,12.72,6.68,21.45,1,wide_left,2,middle_third,False,3.17,26.53,1,wide_left,2,middle_third,False,False,False,,True,False,0.0231,0.7025,0.7997,True,True,1,True,,,,True,3,7,4,True,True,
1_102,102,1846146,18065,18077,29:58.5,29:59.7,29,58,1.2,1,2,right_to_left,1,off_ball_run,4,dropping_off,151151,H. McCutcheon,14,RM,62389,Angelina,12,LM,2334,Orlando Pride,-2.2,10.56,2,half_space_left,2,middle_third,False,-5.44,14.69,2,half_space_left,2,middle_third,False,8_287,18033,1,winning,1,0,124,1,create,9,medium_block,False,False,5.25,128.11,3,sideway_left,False,False,15.67,2,running,4.95,3.62,-1.33,22.25,21.51,24.45,26.95,2.5,32.75,33.49,0.74,True,True,1,behind,2,same_line,18.18,13.68,2.41,28.15,1,wide_left,2,middle_third,False,-2.82,28.12,1,wide_left,2,middle_third,False,False,False,,False,False,0.0013,0.9014,0.6208,True,False,1,False,,,,False,9,8,-1,True,True,
1_103,103,1846146,18141,18167,30:06.1,30:08.7,30,6,2.6,1,2,right_to_left,1,off_ball_run,2,coming_short,22542,Marta,19,CF,817541,C. Dyke,8,RB,2334,Orlando Pride,5.71,-14.49,4,half_space_right,2,middle_third,False,-5.8,-15.31,4,half_space_right,2,middle_third,False,8_289,18131,1,winning,1,0,124,1,create,9,medium_block,False,False,12.67,-175.92,2,backward,False,False,18.31,2,running,3.65,4.68,1.03,12.59,12.23,6.88,18.03,11.15,42.41,42.77,0.36,True,True,3,ahead,3,ahead,28.93,13.79,-23.13,-16.82,4,half_space_right,1,defensive_third,False,-19.18,-18.65,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0009,0.9687,0.8581,True,True,0,False,,,,True,7,4,-3,True,True,
1_104,104,1846146,18412,18422,30:33.2,30:34.2,30,33,1.0,1,1,left_to_right,1,off_ball_run,4,dropping_off,57146,C. Roccaro,6,RCB,57112,N. Kuikka,8,RB,2337,Chicago RS,-7.71,-22.39,5,wide_right,2,middle_third,False,-11.91,-21.63,5,wide_right,2,middle_third,False,8_293,18401,2,losing,0,1,126,1,create,9,medium_block,False,False,4.27,169.74,2,backward,False,False,15.32,2,running,13.76,15.31,1.55,25.67,23.16,33.38,35.07,1.69,29.33,31.84,2.51,False,False,2,same_line,1,behind,6.99,6.81,-4.74,-28.72,5,wide_right,2,middle_third,False,-7.47,-26.79,5,wide_right,2,middle_third,False,False,False,,False,False,0.0004,0.9952,0.9662,True,True,1,False,,,,True,10,10,0,True,True,
1_105,105,1846146,18418,18429,30:33.8,30:34.9,30,33,1.1,1,1,left_to_right,1,off_ball_run,4,dropping_off,816413,H. Anderson,4,LCB,57112,N. Kuikka,8,RB,2337,Chicago RS,-6.9,-8.03,3,center,2,middle_third,False,-9.7,-4.31,3,center,2,middle_third,False,8_293,18401,2,losing,0,1,126,1,create,9,medium_block,False,False,4.25,126.97,3,sideway_left,False,False,15.23,2,running,7.65,10.91,3.27,24.16,21.52,31.06,31.22,0.16,30.84,33.48,2.64,False,False,2,same_line,2,same_line,19.58,21.07,-6.77,-27.61,5,wide_right,2,middle_third,False,-7.67,-25.28,5,wide_right,2,middle_third,False,False,False,,False,False,0.0006,0.994,0.8093,True,False,1,False,,,,True,10,10,0,True,True,
1_106,106,1846146,18497,18514,30:41.7,30:43.4,30,41,1.7,1,1,left_to_right,1,off_ball_run,2,coming_short,22723,J. Grosso,9,LDM,816413,H. Anderson,4,LCB,2337,Chicago RS,-7.97,-3.56,3,center,2,middle_third,False,-9.13,3.56,3,center,2,middle_third,False,8_296,18504,2,losing,0,1,126,1,create,9,medium_block,False,False,6.95,99.25,3,sideway_left,False,False,15.65,2,running,7.9,6.0,-1.91,13.92,14.73,21.89,23.86,1.97,41.08,40.27,-0.81,False,True,3,ahead,3,ahead,20.49,15.25,-17.38,14.64,2,half_space_left,2,middle_third,False,-16.81,16.74,2,half_space_left,2,middle_third,False,False,False,,False,False,0.001,0.9904,0.7617,True,True,0,False,,,,True,9,9,0,True,True,
1_107,107,1846146,18653,18664,30:57.3,30:58.4,30,57,1.1,1,1,left_to_right,1,off_ball_run,2,coming_short,817547,B. Franklin,11,RDM,57112,N. Kuikka,8,RB,2337,Chicago RS,-7.14,-10.1,4,half_space_right,2,middle_third,False,-7.7,-15.22,4,half_space_right,2,middle_third,False,8_300,18649,2,losing,0,1,127,0,build_up,10,high_block,False,False,4.75,-96.24,4,sideway_right,False,False,16.66,2,running,1.59,3.55,1.96,14.02,12.66,21.16,20.36,-0.8,40.98,42.34,1.36,True,True,3,ahead,3,ahead,21.97,16.34,-12.59,-31.38,5,wide_right,2,middle_third,False,-15.99,-29.3,5,wide_right,2,middle_third,False,False,False,,False,False,0.0009,0.7388,0.6812,True,False,0,False,,,,True,7,7,0,True,True,
1_108,108,1846146,19420,19461,32:14.0,32:18.1,32,14,4.1,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,817610,J. Joseph,17,RW,151149,S. Groom,16,LW,2337,Chicago RS,-4.17,-28.96,5,wide_right,2,middle_third,False,16.25,-24.89,5,wide_right,2,middle_third,False,8_306,19430,2,losing,0,1,129,1,create,9,medium_block,False,False,20.91,11.27,1,forward,False,False,18.64,2,running,6.29,4.36,-1.94,11.08,22.34,15.25,6.09,-9.16,43.92,32.66,-11.26,False,True,2,same_line,3,ahead,5.7,3.74,-2.2,-23.61,5,wide_right,2,middle_third,False,13.18,-27.02,5,wide_right,2,middle_third,False,False,False,,False,True,0.0122,0.467,0.8324,True,True,2,False,,,,True,5,5,0,False,False,
1_109,109,1846146,19439,19449,32:15.9,32:16.9,32,15,1.0,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,22810,M. Swanson,19,CF,151149,S. Groom,16,LW,2337,Chicago RS,11.0,-20.38,5,wide_right,2,middle_third,False,15.29,-20.05,4,half_space_right,2,middle_third,False,8_306,19430,2,losing,0,1,129,1,create,9,medium_block,False,False,4.32,4.4,1,forward,False,False,15.47,2,running,4.97,3.47,-1.51,18.39,21.12,7.39,5.83,-1.56,36.61,33.88,-2.73,True,True,3,ahead,3,ahead,7.44,8.33,5.62,-25.52,5,wide_right,2,middle_third,False,9.68,-26.21,5,wide_right,2,middle_third,False,False,False,,False,True,0.0102,0.2532,0.8439,True,True,2,False,,,,True,3,3,0,False,False,
1_110,110,1846146,19440,19454,32:16.0,32:17.4,32,16,1.4,1,1,left_to_right,1,off_ball_run,9,support,627434,A. Schlegel,15,AM,151149,S. Groom,16,LW,2337,Chicago RS,-2.53,-17.46,4,half_space_right,2,middle_third,False,3.37,-16.94,4,half_space_right,2,middle_third,False,8_306,19430,2,losing,0,1,129,1,create,9,medium_block,False,False,5.92,5.04,1,forward,False,False,15.21,2,running,6.53,9.42,2.88,18.72,21.75,21.25,18.38,-2.87,36.28,33.25,-3.03,True,True,1,behind,1,behind,11.84,12.53,6.05,-25.62,5,wide_right,2,middle_third,False,11.34,-26.61,5,wide_right,2,middle_third,False,False,False,,False,True,0.0078,0.4899,0.8088,True,False,2,False,,,,False,7,7,0,False,False,
1_111,111,1846146,20245,20255,33:36.5,33:37.5,33,36,1.0,1,2,right_to_left,1,off_ball_run,9,support,149882,K. Abello,2,LB,610122,S. Yates,16,LW,2334,Orlando Pride,-15.04,22.78,1,wide_left,2,middle_third,False,-10.38,24.47,1,wide_left,2,middle_third,False,8_320,20247,1,winning,1,0,133,1,create,9,medium_block,False,False,4.96,19.93,1,forward,False,False,17.74,2,running,3.7,4.23,0.53,5.38,6.26,20.42,16.64,-3.78,49.62,48.74,-0.88,True,True,1,behind,2,same_line,12.32,8.26,-9.53,33.8,1,wide_left,2,middle_third,False,-10.96,32.71,1,wide_left,2,middle_third,False,False,False,,False,True,0.0066,0.5234,0.9034,True,True,0,False,,,,True,6,7,1,True,True,
1_112,112,1846146,20272,20289,33:39.2,33:40.9,33,39,1.7,1,1,left_to_right,1,off_ball_run,9,support,57112,N. Kuikka,8,RB,817610,J. Joseph,17,RW,2337,Chicago RS,13.03,-28.79,5,wide_right,2,middle_third,False,20.34,-23.77,5,wide_right,3,attacking_third,False,8_321,20256,2,losing,0,1,134,5,chaotic,5,chaotic,False,False,8.37,34.48,1,forward,False,False,18.64,2,running,1.99,3.6,1.6,31.76,34.16,18.73,13.82,-4.91,23.24,20.84,-2.4,True,True,2,same_line,1,behind,3.96,5.5,15.64,-31.77,5,wide_right,2,middle_third,False,23.93,-27.94,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0109,0.688,0.8585,True,True,0,False,,,,True,6,5,-1,True,True,
1_113,113,1846146,20311,20379,33:43.1,33:49.9,33,43,6.8,1,2,right_to_left,1,off_ball_run,9,support,22542,Marta,19,CF,62389,Angelina,12,LM,2334,Orlando Pride,-16.92,20.21,1,wide_left,2,middle_third,False,15.91,-5.17,3,center,2,middle_third,False,8_322,20290,1,winning,1,0,135,1,create,9,medium_block,True,False,43.68,-37.71,1,forward,False,True,23.21,3,hsr,1.05,5.32,4.26,5.96,29.07,22.88,13.16,-9.72,49.04,25.93,-23.11,True,True,2,same_line,2,same_line,5.76,12.13,-15.94,25.89,1,wide_left,2,middle_third,False,18.41,6.7,3,center,3,attacking_third,False,True,True,True,True,False,0.0245,0.9267,0.843,True,True,1,False,,,,True,6,5,-1,True,True,True
1_114,114,1846146,20313,20352,33:43.3,33:47.2,33,43,3.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,149882,K. Abello,2,LB,62389,Angelina,12,LM,2334,Orlando Pride,-11.21,30.64,1,wide_left,2,middle_third,False,11.67,29.48,1,wide_left,2,middle_third,False,8_322,20290,1,winning,1,0,135,1,create,9,medium_block,True,False,22.34,-2.9,1,forward,False,False,17.3,2,running,9.44,12.12,2.68,6.6,21.45,17.81,9.78,-8.03,48.4,33.55,-14.85,False,False,3,ahead,3,ahead,5.99,16.27,-14.79,25.84,1,wide_left,2,middle_third,False,6.56,14.03,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0172,0.9358,0.777,True,True,1,False,,,,True,3,4,1,True,True,
1_115,115,1846146,20353,20396,33:47.3,33:51.6,33,47,4.3,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,151602,A. Watt,17,RW,22542,Marta,19,CF,2334,Orlando Pride,13.18,-21.82,5,wide_right,2,middle_third,False,34.15,-21.23,5,wide_right,3,attacking_third,False,8_323,20379,1,winning,1,0,136,2,finish,8,low_block,True,False,21.7,1.61,1,forward,False,False,17.87,2,running,18.56,10.18,-8.37,21.76,36.38,8.58,2.23,-6.35,33.24,18.62,-14.62,False,False,3,ahead,3,ahead,32.16,15.74,5.33,9.37,2,half_space_left,2,middle_third,False,23.82,-9.36,4,half_space_right,3,attacking_third,False,True,True,True,False,False,0.0086,0.9278,0.9826,True,True,0,False,,,,True,2,3,1,True,True,True
1_116,116,1846146,22381,22390,37:10.1,37:11.0,37,10,0.9,1,1,left_to_right,1,off_ball_run,1,behind,151149,S. Groom,16,LW,57146,C. Roccaro,6,RCB,2337,Chicago RS,19.6,7.63,3,center,3,attacking_third,False,23.93,5.82,3,center,3,attacking_third,False,8_333,22328,2,losing,0,1,140,6,direct,15,defending_direct,False,False,4.16,-22.69,1,forward,False,False,20.31,3,hsr,3.1,2.0,-1.1,21.91,25.92,2.31,1.99,-0.32,33.09,29.08,-4.01,False,True,3,ahead,3,ahead,34.78,35.52,-4.83,-17.13,4,half_space_right,2,middle_third,False,-3.81,-16.36,4,half_space_right,2,middle_third,False,True,False,,True,True,0.0229,0.4121,0.9449,True,False,0,False,True,False,False,True,4,4,0,True,True,
1_117,117,1846146,22483,22490,37:20.3,37:21.0,37,20,0.7,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,22542,Marta,19,CF,2334,Orlando Pride,-3.91,23.71,1,wide_left,2,middle_third,False,-1.19,25.96,1,wide_left,2,middle_third,False,8_336,22459,1,winning,1,0,143,1,create,9,medium_block,False,False,2.98,39.6,1,forward,False,False,,,,6.34,6.16,-0.18,5.01,6.03,8.92,7.22,-1.7,49.99,48.97,-1.02,False,False,3,ahead,3,ahead,22.13,23.54,-20.66,9.25,2,half_space_left,1,defensive_third,False,-20.45,12.42,2,half_space_left,1,defensive_third,False,False,False,,False,True,0.0035,0.5619,0.7638,True,False,0,False,,,,True,2,2,0,True,True,
1_118,118,1846146,22930,22952,38:05.0,38:07.2,38,5,2.2,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,151186,T. Malham,2,LB,22723,J. Grosso,9,LDM,2337,Chicago RS,3.21,27.36,1,wide_left,2,middle_third,False,14.16,28.24,1,wide_left,2,middle_third,False,8_338,22920,2,losing,0,1,145,1,create,9,medium_block,False,False,11.08,4.59,1,forward,False,False,,,,0.33,5.69,5.36,19.3,22.34,16.09,8.18,-7.91,35.7,32.66,-3.04,False,False,3,ahead,3,ahead,24.73,24.43,-3.67,3.61,3,center,2,middle_third,False,2.31,6.88,3,center,2,middle_third,False,False,False,,False,True,0.011,0.567,0.7247,True,False,1,False,,,,False,4,6,2,False,False,
1_119,119,1846146,22942,22952,38:06.2,38:07.2,38,6,1.0,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,627434,A. Schlegel,15,AM,22723,J. Grosso,9,LDM,2337,Chicago RS,13.98,6.63,3,center,2,middle_third,False,18.15,7.78,3,center,2,middle_third,False,8_338,22920,2,losing,0,1,145,1,create,9,medium_block,False,False,4.33,15.42,1,forward,False,False,15.55,2,running,7.46,4.36,-3.1,21.07,22.34,7.09,4.19,-2.9,33.93,32.66,-1.27,True,True,3,ahead,3,ahead,14.62,15.87,-0.63,6.23,3,center,2,middle_third,False,2.31,6.88,3,center,2,middle_third,False,False,False,,True,True,0.0271,0.463,0.8762,True,False,1,False,,,,True,3,4,1,False,False,
1_120,120,1846146,22979,23036,38:09.9,38:15.6,38,9,5.7,1,2,right_to_left,1,off_ball_run,9,support,63540,Adriana,16,LW,62445,B. Banda,19,CF,2334,Orlando Pride,-4.11,8.5,3,center,2,middle_third,False,28.22,5.75,3,center,3,attacking_third,False,8_341,22980,1,winning,1,0,146,4,transition,11,defending_transition,True,True,32.06,-4.86,1,forward,False,False,20.44,3,hsr,10.74,11.1,0.35,9.81,46.27,13.92,18.05,4.13,45.19,8.73,-36.46,True,True,1,behind,1,behind,17.91,17.93,8.16,-4.55,3,center,2,middle_third,False,44.98,-0.61,3,center,3,attacking_third,True,False,False,,True,True,0.0279,0.6002,0.6509,True,False,1,False,,,,False,3,5,2,True,True,
1_121,121,1846146,22983,23027,38:10.3,38:14.7,38,10,4.4,1,2,right_to_left,1,off_ball_run,9,support,22542,Marta,19,CF,62445,B. Banda,19,CF,2334,Orlando Pride,4.46,-16.08,4,half_space_right,2,middle_third,False,25.18,-12.08,4,half_space_right,3,attacking_third,False,8_341,22980,1,winning,1,0,146,4,transition,11,defending_transition,True,True,21.21,10.93,1,forward,False,False,18.28,2,running,4.6,6.74,2.14,11.0,40.77,6.54,15.59,9.05,44.0,14.23,-29.77,True,True,1,behind,1,behind,12.54,18.34,9.89,-4.78,3,center,2,middle_third,False,41.09,-2.95,3,center,3,attacking_third,True,False,False,,True,True,0.037,0.3358,0.6155,True,True,1,False,,,,True,3,3,0,True,True,
1_122,122,1846146,24482,24500,40:40.2,40:42.0,40,40,1.8,1,2,right_to_left,1,off_ball_run,4,dropping_off,441597,E. Madril Sams,6,RCB,149873,A. Moorhouse,1,GK,2334,Orlando Pride,-36.61,-1.46,3,center,1,defensive_third,False,-41.49,-8.25,3,center,1,defensive_third,False,8_350,24480,1,winning,2,0,152,1,create,9,medium_block,False,False,8.36,-125.7,4,sideway_right,False,False,16.63,2,running,11.3,14.46,3.16,3.48,3.43,40.09,44.92,4.83,51.52,51.57,0.05,False,False,3,ahead,3,ahead,11.17,8.52,-46.83,3.06,3,center,1,defensive_third,False,-47.34,-2.06,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9974,0.976,True,True,0,False,,,,True,10,10,0,True,True,
1_123,123,1846146,24634,24665,40:55.4,40:58.5,40,55,3.1,1,1,left_to_right,1,off_ball_run,2,coming_short,817610,J. Joseph,17,RW,57112,N. Kuikka,8,RB,2337,Chicago RS,9.47,-30.07,5,wide_right,2,middle_third,False,-3.63,-27.47,5,wide_right,2,middle_third,False,8_352,24635,2,losing,0,2,154,1,create,9,medium_block,False,False,13.69,168.77,2,backward,False,False,16.89,2,running,7.52,1.81,-5.72,22.98,11.53,13.51,15.16,1.65,32.02,43.47,11.45,False,True,3,ahead,3,ahead,26.74,20.99,-17.2,-28.18,5,wide_right,2,middle_third,False,-23.77,-33.37,5,wide_right,1,defensive_third,False,True,True,False,False,False,0.0006,0.7093,0.6947,True,True,0,False,,,,False,5,3,-2,True,True,True
1_124,124,1846146,24697,24739,41:01.7,41:05.9,41,1,4.2,1,1,left_to_right,1,off_ball_run,7,pulling_wide,151186,T. Malham,2,LB,816413,H. Anderson,4,LCB,2337,Chicago RS,-18.48,10.95,2,half_space_left,1,defensive_third,False,-5.37,24.93,1,wide_left,2,middle_third,False,8_355,24710,2,losing,0,2,154,1,create,9,medium_block,False,False,19.87,46.84,3,sideway_left,True,False,16.98,2,running,10.24,7.77,-2.46,10.54,14.95,29.02,20.32,-8.7,44.46,40.05,-4.41,False,False,3,ahead,3,ahead,11.81,15.81,-21.52,-0.46,3,center,1,defensive_third,False,-14.05,11.72,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0026,0.9898,0.7267,True,True,0,False,,,,True,8,10,2,True,True,
1_125,125,1846146,24794,24820,41:11.4,41:14.0,41,11,2.6,1,1,left_to_right,1,off_ball_run,7,pulling_wide,817610,J. Joseph,17,RW,57112,N. Kuikka,8,RB,2337,Chicago RS,18.98,-13.86,4,half_space_right,3,attacking_third,False,25.91,-23.73,5,wide_right,3,attacking_third,False,8_357,24803,2,losing,0,2,156,1,create,9,medium_block,False,False,12.98,-54.93,4,sideway_right,True,False,17.84,2,running,5.46,2.5,-2.96,22.44,29.0,3.46,3.09,-0.37,32.56,26.0,-6.56,True,True,3,ahead,3,ahead,18.62,18.86,7.68,-28.66,5,wide_right,2,middle_third,False,8.64,-31.31,5,wide_right,2,middle_third,False,False,False,,False,True,0.0114,0.6052,0.9621,True,True,1,False,,,,True,4,4,0,True,True,
1_126,126,1846146,24808,24829,41:12.8,41:14.9,41,12,2.1,1,1,left_to_right,1,off_ball_run,2,coming_short,22723,J. Grosso,9,LDM,57112,N. Kuikka,8,RB,2337,Chicago RS,2.01,-13.26,4,half_space_right,2,middle_third,False,8.53,-22.18,5,wide_right,2,middle_third,False,8_357,24803,2,losing,0,2,156,1,create,9,medium_block,False,False,10.68,-53.84,4,sideway_right,True,False,18.03,2,running,3.04,4.43,1.39,26.61,28.91,24.6,20.38,-4.22,28.39,26.09,-2.3,True,True,1,behind,3,ahead,20.39,8.31,9.35,-32.28,5,wide_right,2,middle_third,False,5.5,-29.92,5,wide_right,2,middle_third,False,False,False,,False,False,0.003,0.9269,0.898,True,False,1,False,,,,False,7,9,2,True,True,
1_127,127,1846146,25115,25127,41:43.5,41:44.7,41,43,1.2,1,1,left_to_right,1,off_ball_run,4,dropping_off,816413,H. Anderson,4,LCB,22809,A. Naeher,1,GK,2337,Chicago RS,-32.0,7.91,3,center,1,defensive_third,False,-35.93,11.34,2,half_space_left,1,defensive_third,False,8_364,25127,2,losing,0,2,159,0,build_up,10,high_block,False,False,5.22,138.89,2,backward,True,False,15.57,2,running,11.68,12.56,0.88,5.29,4.17,37.29,40.1,2.81,49.71,50.83,1.12,False,False,3,ahead,3,ahead,20.04,20.52,-48.24,-3.83,3,center,1,defensive_third,False,-48.82,-4.62,3,center,1,defensive_third,False,False,False,,False,False,0.0,0.9958,0.8045,True,True,0,False,,,,True,10,10,0,True,True,
1_128,128,1846146,25252,25273,41:57.2,41:59.3,41,57,2.1,1,1,left_to_right,1,off_ball_run,2,coming_short,22723,J. Grosso,9,LDM,816413,H. Anderson,4,LCB,2337,Chicago RS,-19.44,-6.14,3,center,1,defensive_third,False,-17.42,3.45,3,center,2,middle_third,False,8_368,25261,2,losing,0,2,161,0,build_up,10,high_block,False,False,9.39,78.11,3,sideway_left,False,False,16.72,2,running,2.19,4.8,2.61,7.33,8.44,26.77,25.86,-0.91,47.67,46.56,-1.11,False,True,3,ahead,3,ahead,10.86,9.89,-26.81,1.84,3,center,1,defensive_third,False,-26.87,6.38,3,center,1,defensive_third,False,False,False,,False,False,0.0007,0.9915,0.8105,True,False,1,False,,,,False,9,10,1,True,True,
1_129,129,1846146,25254,25263,41:57.4,41:58.3,41,57,0.9,1,1,left_to_right,1,off_ball_run,7,pulling_wide,151186,T. Malham,2,LB,816413,H. Anderson,4,LCB,2337,Chicago RS,-9.93,21.43,1,wide_left,2,middle_third,False,-9.64,25.44,1,wide_left,2,middle_third,False,8_368,25261,2,losing,0,2,161,0,build_up,10,high_block,False,False,3.61,85.86,3,sideway_left,False,False,15.97,2,running,8.79,9.44,0.65,7.37,7.78,17.3,17.42,0.12,47.63,47.22,-0.41,False,False,3,ahead,3,ahead,25.3,26.24,-26.82,2.6,3,center,1,defensive_third,False,-26.86,5.64,3,center,1,defensive_third,False,False,False,,False,False,0.0007,0.9426,0.718,True,True,1,False,,,,True,8,8,0,True,True,
1_130,130,1846146,25290,25301,42:01.0,42:02.1,42,1,1.1,1,1,left_to_right,1,off_ball_run,2,coming_short,817547,B. Franklin,11,RDM,57146,C. Roccaro,6,RCB,2337,Chicago RS,-6.3,1.42,3,center,2,middle_third,False,-6.36,-3.36,3,center,2,middle_third,False,8_369,25301,2,losing,0,2,162,1,create,9,medium_block,False,False,4.36,-90.72,4,sideway_right,False,False,15.59,2,running,4.71,6.22,1.51,9.12,10.03,15.42,16.39,0.97,45.88,44.97,-0.91,True,True,3,ahead,3,ahead,26.47,22.79,-24.82,-17.49,4,half_space_right,1,defensive_third,False,-23.31,-18.6,4,half_space_right,1,defensive_third,False,False,False,,False,False,0.0014,0.9809,0.6188,True,True,0,False,,,,True,8,8,0,True,True,
1_131,131,1846146,25330,25345,42:05.0,42:06.5,42,5,1.5,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,151149,S. Groom,16,LW,57146,C. Roccaro,6,RCB,2337,Chicago RS,8.54,8.4,3,center,2,middle_third,False,14.51,5.35,3,center,2,middle_third,False,8_369,25301,2,losing,0,2,162,1,create,9,medium_block,False,False,6.28,-27.06,1,forward,False,False,16.01,2,running,7.1,5.13,-1.97,15.9,20.65,7.36,6.14,-1.22,39.1,34.35,-4.75,True,True,3,ahead,3,ahead,35.82,33.75,-11.94,-20.99,5,wide_right,2,middle_third,False,-7.31,-20.4,5,wide_right,2,middle_third,False,False,False,,False,True,0.0163,0.5116,0.8729,True,False,0,False,,,,False,4,4,0,True,True,
1_132,132,1846146,25373,25396,42:09.3,42:11.6,42,9,2.3,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,817610,J. Joseph,17,RW,57112,N. Kuikka,8,RB,2337,Chicago RS,19.6,-21.92,5,wide_right,3,attacking_third,False,31.12,-20.53,5,wide_right,3,attacking_third,False,8_371,25374,2,losing,0,2,164,2,finish,8,low_block,False,False,11.23,6.88,1,forward,False,False,18.1,2,running,4.86,2.14,-2.72,28.33,36.62,8.73,5.5,-3.23,26.67,18.38,-8.29,True,True,2,same_line,3,ahead,7.35,10.09,17.7,-29.02,5,wide_right,2,middle_third,False,25.83,-29.12,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0133,0.878,0.9784,True,True,0,False,,,,True,3,4,1,True,True,
